"","ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0010612","GO:0010612","regulation of cardiac muscle adaptation","1/1316","18/18614",0.732982612907217,0.999898452485462,0.871876353176785,"FOXO1",1
"GO:0010755","GO:0010755","regulation of plasminogen activation","1/1316","18/18614",0.732982612907217,0.999898452485462,0.871876353176785,"HPN",1
"GO:0010958","GO:0010958","regulation of amino acid import across plasma membrane","1/1316","18/18614",0.732982612907217,0.999898452485462,0.871876353176785,"ATP1A2",1
"GO:0015693","GO:0015693","magnesium ion transport","1/1316","18/18614",0.732982612907217,0.999898452485462,0.871876353176785,"NIPAL1",1
"GO:0015812","GO:0015812","gamma-aminobutyric acid transport","1/1316","18/18614",0.732982612907217,0.999898452485462,0.871876353176785,"SLC6A11",1
"GO:0019896","GO:0019896","axonal transport of mitochondrion","1/1316","18/18614",0.732982612907217,0.999898452485462,0.871876353176785,"HAP1",1
"GO:0020027","GO:0020027","hemoglobin metabolic process","1/1316","18/18614",0.732982612907217,0.999898452485462,0.871876353176785,"EPO",1
"GO:0021513","GO:0021513","spinal cord dorsal/ventral patterning","1/1316","18/18614",0.732982612907217,0.999898452485462,0.871876353176785,"FOXN4",1
"GO:0030011","GO:0030011","maintenance of cell polarity","1/1316","18/18614",0.732982612907217,0.999898452485462,0.871876353176785,"CRB2",1
"GO:0032354","GO:0032354","response to follicle-stimulating hormone","1/1316","18/18614",0.732982612907217,0.999898452485462,0.871876353176785,"EPHA8",1
"GO:0032604","GO:0032604","granulocyte macrophage colony-stimulating factor production","1/1316","18/18614",0.732982612907217,0.999898452485462,0.871876353176785,"SYK",1
"GO:0032645","GO:0032645","regulation of granulocyte macrophage colony-stimulating factor production","1/1316","18/18614",0.732982612907217,0.999898452485462,0.871876353176785,"SYK",1
"GO:0035970","GO:0035970","peptidyl-threonine dephosphorylation","1/1316","18/18614",0.732982612907217,0.999898452485462,0.871876353176785,"PPM1E",1
"GO:0036035","GO:0036035","osteoclast development","1/1316","18/18614",0.732982612907217,0.999898452485462,0.871876353176785,"TNFSF11",1
"GO:0043217","GO:0043217","myelin maintenance","1/1316","18/18614",0.732982612907217,0.999898452485462,0.871876353176785,"FA2H",1
"GO:0043649","GO:0043649","dicarboxylic acid catabolic process","1/1316","18/18614",0.732982612907217,0.999898452485462,0.871876353176785,"ALDH1L1",1
"GO:0044247","GO:0044247","cellular polysaccharide catabolic process","1/1316","18/18614",0.732982612907217,0.999898452485462,0.871876353176785,"PYGM",1
"GO:0045064","GO:0045064","T-helper 2 cell differentiation","1/1316","18/18614",0.732982612907217,0.999898452485462,0.871876353176785,"PRKCZ",1
"GO:0046112","GO:0046112","nucleobase biosynthetic process","1/1316","18/18614",0.732982612907217,0.999898452485462,0.871876353176785,"CTPS2",1
"GO:0050665","GO:0050665","hydrogen peroxide biosynthetic process","1/1316","18/18614",0.732982612907217,0.999898452485462,0.871876353176785,"MAOB",1
"GO:0051782","GO:0051782","negative regulation of cell division","1/1316","18/18614",0.732982612907217,0.999898452485462,0.871876353176785,"CHMP4C",1
"GO:0051917","GO:0051917","regulation of fibrinolysis","1/1316","18/18614",0.732982612907217,0.999898452485462,0.871876353176785,"KLKB1",1
"GO:0060263","GO:0060263","regulation of respiratory burst","1/1316","18/18614",0.732982612907217,0.999898452485462,0.871876353176785,"LBP",1
"GO:0060602","GO:0060602","branch elongation of an epithelium","1/1316","18/18614",0.732982612907217,0.999898452485462,0.871876353176785,"FGFR2",1
"GO:0061952","GO:0061952","midbody abscission","1/1316","18/18614",0.732982612907217,0.999898452485462,0.871876353176785,"CHMP4C",1
"GO:0070989","GO:0070989","oxidative demethylation","1/1316","18/18614",0.732982612907217,0.999898452485462,0.871876353176785,"TET1",1
"GO:0071071","GO:0071071","regulation of phospholipid biosynthetic process","1/1316","18/18614",0.732982612907217,0.999898452485462,0.871876353176785,"HTR2C",1
"GO:0071397","GO:0071397","cellular response to cholesterol","1/1316","18/18614",0.732982612907217,0.999898452485462,0.871876353176785,"GPLD1",1
"GO:0072077","GO:0072077","renal vesicle morphogenesis","1/1316","18/18614",0.732982612907217,0.999898452485462,0.871876353176785,"SALL1",1
"GO:0072376","GO:0072376","protein activation cascade","1/1316","18/18614",0.732982612907217,0.999898452485462,0.871876353176785,"KLKB1",1
"GO:0072567","GO:0072567","chemokine (C-X-C motif) ligand 2 production","1/1316","18/18614",0.732982612907217,0.999898452485462,0.871876353176785,"LPL",1
"GO:0090083","GO:0090083","regulation of inclusion body assembly","1/1316","18/18614",0.732982612907217,0.999898452485462,0.871876353176785,"SORL1",1
"GO:0097067","GO:0097067","cellular response to thyroid hormone stimulus","1/1316","18/18614",0.732982612907217,0.999898452485462,0.871876353176785,"ATP1A3",1
"GO:1901978","GO:1901978","positive regulation of cell cycle checkpoint","1/1316","18/18614",0.732982612907217,0.999898452485462,0.871876353176785,"PROX1",1
"GO:1902358","GO:1902358","sulfate transmembrane transport","1/1316","18/18614",0.732982612907217,0.999898452485462,0.871876353176785,"UCP2",1
"GO:1902548","GO:1902548","negative regulation of cellular response to vascular endothelial growth factor stimulus","1/1316","18/18614",0.732982612907217,0.999898452485462,0.871876353176785,"SEMA6A",1
"GO:1903242","GO:1903242","regulation of cardiac muscle hypertrophy in response to stress","1/1316","18/18614",0.732982612907217,0.999898452485462,0.871876353176785,"FOXO1",1
"GO:1903789","GO:1903789","regulation of amino acid transmembrane transport","1/1316","18/18614",0.732982612907217,0.999898452485462,0.871876353176785,"ATP1A2",1
"GO:2000341","GO:2000341","regulation of chemokine (C-X-C motif) ligand 2 production","1/1316","18/18614",0.732982612907217,0.999898452485462,0.871876353176785,"LPL",1
"GO:2000369","GO:2000369","regulation of clathrin-dependent endocytosis","1/1316","18/18614",0.732982612907217,0.999898452485462,0.871876353176785,"USH1G",1
"GO:2000757","GO:2000757","negative regulation of peptidyl-lysine acetylation","1/1316","18/18614",0.732982612907217,0.999898452485462,0.871876353176785,"SNCA",1
"GO:2001224","GO:2001224","positive regulation of neuron migration","1/1316","18/18614",0.732982612907217,0.999898452485462,0.871876353176785,"SEMA6A",1
"GO:0001569","GO:0001569","branching involved in blood vessel morphogenesis","2/1316","36/18614",0.733387068964805,0.999898452485462,0.871876353176785,"KDR/NRARP",2
"GO:0002068","GO:0002068","glandular epithelial cell development","2/1316","36/18614",0.733387068964805,0.999898452485462,0.871876353176785,"FZD5/INSM1",2
"GO:0010614","GO:0010614","negative regulation of cardiac muscle hypertrophy","2/1316","36/18614",0.733387068964805,0.999898452485462,0.871876353176785,"JARID2/FOXO1",2
"GO:0010984","GO:0010984","regulation of lipoprotein particle clearance","2/1316","36/18614",0.733387068964805,0.999898452485462,0.871876353176785,"GPLD1/ABCC8",2
"GO:0019068","GO:0019068","virion assembly","2/1316","36/18614",0.733387068964805,0.999898452485462,0.871876353176785,"CHMP4C/APOE",2
"GO:0021799","GO:0021799","cerebral cortex radially oriented cell migration","2/1316","36/18614",0.733387068964805,0.999898452485462,0.871876353176785,"CCDC141/LHX6",2
"GO:0033687","GO:0033687","osteoblast proliferation","2/1316","36/18614",0.733387068964805,0.999898452485462,0.871876353176785,"SFRP1/FGFR2",2
"GO:0043243","GO:0043243","positive regulation of protein-containing complex disassembly","2/1316","36/18614",0.733387068964805,0.999898452485462,0.871876353176785,"VIL1/STMN2",2
"GO:0046320","GO:0046320","regulation of fatty acid oxidation","2/1316","36/18614",0.733387068964805,0.999898452485462,0.871876353176785,"CNR1/PLIN5",2
"GO:0048730","GO:0048730","epidermis morphogenesis","2/1316","36/18614",0.733387068964805,0.999898452485462,0.871876353176785,"FGFR2/PLA2G10",2
"GO:0060218","GO:0060218","hematopoietic stem cell differentiation","2/1316","36/18614",0.733387068964805,0.999898452485462,0.871876353176785,"SFRP1/TCF15",2
"GO:0140632","GO:0140632","inflammasome complex assembly","2/1316","36/18614",0.733387068964805,0.999898452485462,0.871876353176785,"BTK/PLCG2",2
"GO:1903725","GO:1903725","regulation of phospholipid metabolic process","2/1316","36/18614",0.733387068964805,0.999898452485462,0.871876353176785,"HTR2C/ABCA3",2
"GO:0002639","GO:0002639","positive regulation of immunoglobulin production","3/1316","53/18614",0.73342230888645,0.999898452485462,0.871876353176785,"MSH2/BTK/ATAD5",3
"GO:0032210","GO:0032210","regulation of telomere maintenance via telomerase","3/1316","53/18614",0.73342230888645,0.999898452485462,0.871876353176785,"PKIB/TERF1/PRKCQ",3
"GO:0035065","GO:0035065","regulation of histone acetylation","3/1316","53/18614",0.73342230888645,0.999898452485462,0.871876353176785,"SNCA/NAP1L2/NOS1",3
"GO:0098876","GO:0098876","vesicle-mediated transport to the plasma membrane","9/1316","149/18614",0.734355155858861,0.999999999999987,0.871964899045036,"RAB17/NSG1/WIPF3/SORL1/GRIP1/AKAP5/RAB11FIP4/DENND1C/PLA2G3",9
"GO:0035265","GO:0035265","organ growth","11/1316","180/18614",0.734389780348202,0.999999999999987,0.871964899045036,"TP73/FLVCR1/PROX1/NPPC/ACVR2B/FGFR3/JARID2/HEY2/NLGN4X/FGFR2/CXADR",11
"GO:0045580","GO:0045580","regulation of T cell differentiation","11/1316","180/18614",0.734389780348202,0.999999999999987,0.871964899045036,"PRKCZ/SOX13/CR1/SPINK5/HLA-DOA/CARD11/ACTL6B/SYK/NRARP/FOXJ1/CLEC4G",11
"GO:0009314","GO:0009314","response to radiation","29/1316","452/18614",0.734673523274628,0.999999999999987,0.871964899045036,"CHRNB2/ATP1A2/MSH2/SLC4A10/CDC25A/SEMA5B/CDS1/GUCA1A/XRCC2/CACNA1F/SFRP1/OPRK1/GRIN1/ATOH7/ABCC8/PLEKHB1/USP2/B3GAT1/PDE1B/ATP8A2/FOXB1/AIPL1/MYO15A/ASIC2/PPP1R1B/AQP4/TNFRSF11A/NETO1/MMP9",29
"GO:0007260","GO:0007260","tyrosine phosphorylation of STAT protein","5/1316","86/18614",0.736075929560158,0.999999999999987,0.871964899045036,"FGFR3/EPO/LYN/FLT3/GH2",5
"GO:0048041","GO:0048041","focal adhesion assembly","5/1316","86/18614",0.736075929560158,0.999999999999987,0.871964899045036,"KDR/GPM6B/SFRP1/SORBS1/CAMSAP3",5
"GO:0007519","GO:0007519","skeletal muscle tissue development","10/1316","165/18614",0.737542517977743,0.999999999999987,0.871964899045036,"ACTA1/MEGF10/KEL/XK/MYOZ1/P2RX2/RBFOX1/NPHS1/RYR1/MYH14",10
"GO:0070302","GO:0070302","regulation of stress-activated protein kinase signaling cascade","12/1316","196/18614",0.738162586841832,0.999999999999987,0.871964899045036,"FLT4/UNC5CL/SFRP1/OPRK1/LYN/AMBP/FGF19/DUSP16/FOXO1/TNFSF11/NOD2/MARVELD3",12
"GO:0022412","GO:0022412","cellular process involved in reproduction in multicellular organism","28/1316","438/18614",0.738594062370248,0.999999999999987,0.871964899045036,"CATSPER4/LIN28A/HOOK1/SYCP1/TDRKH/TDRD5/MSH2/NPPC/DAZL/MEI4/CFTR/TEX15/SFRP1/PRDM14/STRBP/DDX25/ACRBP/CCDC63/C14orf39/OCA2/MEIOB/YBX2/TEX19/CELF4/SEMG1/KLC3/PLA2G3/CXADR",28
"GO:1902105","GO:1902105","regulation of leukocyte differentiation","20/1316","319/18614",0.744024371659233,0.999999999999987,0.871964899045036,"PRKCZ/SOX13/CR1/INPP5D/SPINK5/HLA-DOA/CARD11/ACTL6B/BTK/SFRP1/LYN/SYK/NRARP/PTPN6/TESC/TNFSF11/FOXJ1/CLEC4G/PLA2G3/NFAM1",20
"GO:0030258","GO:0030258","lipid modification","12/1316","197/18614",0.744368292500097,0.999999999999987,0.871964899045036,"ACOXL/B3GALT1/INPP5D/PLA2G7/CNR1/DGKB/ALOX5/SLC27A2/ACSM1/FA2H/ALOX15/PLIN5",12
"GO:0001776","GO:0001776","leukocyte homeostasis","6/1316","103/18614",0.744404739679568,0.999999999999987,0.871964899045036,"MERTK/BTK/LYN/SIT1/LMO1/FLT3",6
"GO:0032677","GO:0032677","regulation of interleukin-8 production","6/1316","103/18614",0.744404739679568,0.999999999999987,0.871964899045036,"TLR5/TLR2/SYK/NOD2/NOS2/LBP",6
"GO:0150115","GO:0150115","cell-substrate junction organization","6/1316","103/18614",0.744404739679568,0.999999999999987,0.871964899045036,"ITGA6/KDR/GPM6B/SFRP1/SORBS1/CAMSAP3",6
"GO:0048872","GO:0048872","homeostasis of number of cells","19/1316","304/18614",0.744710235962103,0.999999999999987,0.871964899045036,"PLA2G2A/FLVCR1/EMX1/MERTK/INPP5D/MYCT1/CARD11/IKZF1/EPO/BTK/LYN/PRDM14/SIT1/KCNQ1/LMO1/FLT3/PLA2G10/FOXA3/MB",19
"GO:0014009","GO:0014009","glial cell proliferation","3/1316","54/18614",0.745006076824506,0.999999999999987,0.871964899045036,"LYN/ABCC8/CX3CL1",3
"GO:0039531","GO:0039531","regulation of viral-induced cytoplasmic pattern recognition receptor signaling pathway","3/1316","54/18614",0.745006076824506,0.999999999999987,0.871964899045036,"PELI1/TRIM15/RNF125",3
"GO:0046164","GO:0046164","alcohol catabolic process","3/1316","54/18614",0.745006076824506,0.999999999999987,0.871964899045036,"SULT1C4/CYP39A1/APOE",3
"GO:0050819","GO:0050819","negative regulation of coagulation","3/1316","54/18614",0.745006076824506,0.999999999999987,0.871964899045036,"KLKB1/HS3ST5/APOE",3
"GO:0071168","GO:0071168","protein localization to chromatin","3/1316","54/18614",0.745006076824506,0.999999999999987,0.871964899045036,"MSH2/JARID2/CTCFL",3
"GO:0071385","GO:0071385","cellular response to glucocorticoid stimulus","3/1316","54/18614",0.745006076824506,0.999999999999987,0.871964899045036,"FLT3/SSTR2/SSTR3",3
"GO:1902743","GO:1902743","regulation of lamellipodium organization","3/1316","54/18614",0.745006076824506,0.999999999999987,0.871964899045036,"PDPN/VIL1/OCLN",3
"GO:0006270","GO:0006270","DNA replication initiation","2/1316","37/18614",0.747218648062379,0.999999999999987,0.871964899045036,"ORC1/PRIM1",2
"GO:0008207","GO:0008207","C21-steroid hormone metabolic process","2/1316","37/18614",0.747218648062379,0.999999999999987,0.871964899045036,"EDNRB/CACNA1H",2
"GO:0022616","GO:0022616","DNA strand elongation","2/1316","37/18614",0.747218648062379,0.999999999999987,0.871964899045036,"TERT/DNA2",2
"GO:0033144","GO:0033144","negative regulation of intracellular steroid hormone receptor signaling pathway","2/1316","37/18614",0.747218648062379,0.999999999999987,0.871964899045036,"SFRP1/FOXH1",2
"GO:0035883","GO:0035883","enteroendocrine cell differentiation","2/1316","37/18614",0.747218648062379,0.999999999999987,0.871964899045036,"ONECUT1/INSM1",2
"GO:0038179","GO:0038179","neurotrophin signaling pathway","2/1316","37/18614",0.747218648062379,0.999999999999987,0.871964899045036,"TMEM108/HAP1",2
"GO:0043162","GO:0043162","ubiquitin-dependent protein catabolic process via the multivesicular body sorting pathway","2/1316","37/18614",0.747218648062379,0.999999999999987,0.871964899045036,"CHMP4C/TOM1L1",2
"GO:0044273","GO:0044273","sulfur compound catabolic process","2/1316","37/18614",0.747218648062379,0.999999999999987,0.871964899045036,"MAT1A/DPEP1",2
"GO:0044319","GO:0044319","wound healing, spreading of cells","2/1316","37/18614",0.747218648062379,0.999999999999987,0.871964899045036,"PDPN/LRG1",2
"GO:0055023","GO:0055023","positive regulation of cardiac muscle tissue growth","2/1316","37/18614",0.747218648062379,0.999999999999987,0.871964899045036,"HEY2/FGFR2",2
"GO:0070306","GO:0070306","lens fiber cell differentiation","2/1316","37/18614",0.747218648062379,0.999999999999987,0.871964899045036,"PROX1/CRYGD",2
"GO:0090505","GO:0090505","epiboly involved in wound healing","2/1316","37/18614",0.747218648062379,0.999999999999987,0.871964899045036,"PDPN/LRG1",2
"GO:1902745","GO:1902745","positive regulation of lamellipodium organization","2/1316","37/18614",0.747218648062379,0.999999999999987,0.871964899045036,"VIL1/OCLN",2
"GO:1904358","GO:1904358","positive regulation of telomere maintenance via telomere lengthening","2/1316","37/18614",0.747218648062379,0.999999999999987,0.871964899045036,"PKIB/PRKCQ",2
"GO:2000279","GO:2000279","negative regulation of DNA biosynthetic process","2/1316","37/18614",0.747218648062379,0.999999999999987,0.871964899045036,"NPPC/TERF1",2
"GO:0072678","GO:0072678","T cell migration","4/1316","71/18614",0.748535926673516,0.999999999999987,0.871964899045036,"F11R/CD200/AIF1/SPN",4
"GO:0001829","GO:0001829","trophectodermal cell differentiation","1/1316","19/18614",0.751878874544887,0.999999999999987,0.871964899045036,"RBM46",1
"GO:0006309","GO:0006309","apoptotic DNA fragmentation","1/1316","19/18614",0.751878874544887,0.999999999999987,0.871964899045036,"CECR2",1
"GO:0006337","GO:0006337","nucleosome disassembly","1/1316","19/18614",0.751878874544887,0.999999999999987,0.871964899045036,"NFE2",1
"GO:0006684","GO:0006684","sphingomyelin metabolic process","1/1316","19/18614",0.751878874544887,0.999999999999987,0.871964899045036,"SMPDL3B",1
"GO:0008272","GO:0008272","sulfate transport","1/1316","19/18614",0.751878874544887,0.999999999999987,0.871964899045036,"UCP2",1
"GO:0009148","GO:0009148","pyrimidine nucleoside triphosphate biosynthetic process","1/1316","19/18614",0.751878874544887,0.999999999999987,0.871964899045036,"CTPS2",1
"GO:0009223","GO:0009223","pyrimidine deoxyribonucleotide catabolic process","1/1316","19/18614",0.751878874544887,0.999999999999987,0.871964899045036,"DPYS",1
"GO:0010544","GO:0010544","negative regulation of platelet activation","1/1316","19/18614",0.751878874544887,0.999999999999987,0.871964899045036,"APOE",1
"GO:0010759","GO:0010759","positive regulation of macrophage chemotaxis","1/1316","19/18614",0.751878874544887,0.999999999999987,0.871964899045036,"RARRES2",1
"GO:0010766","GO:0010766","negative regulation of sodium ion transport","1/1316","19/18614",0.751878874544887,0.999999999999987,0.871964899045036,"ATP1A2",1
"GO:0032695","GO:0032695","negative regulation of interleukin-12 production","1/1316","19/18614",0.751878874544887,0.999999999999987,0.871964899045036,"NOD2",1
"GO:0034162","GO:0034162","toll-like receptor 9 signaling pathway","1/1316","19/18614",0.751878874544887,0.999999999999987,0.871964899045036,"PIK3AP1",1
"GO:0035743","GO:0035743","CD4-positive, alpha-beta T cell cytokine production","1/1316","19/18614",0.751878874544887,0.999999999999987,0.871964899045036,"PRKCZ",1
"GO:0045091","GO:0045091","regulation of single stranded viral RNA replication via double stranded DNA intermediate","1/1316","19/18614",0.751878874544887,0.999999999999987,0.871964899045036,"APOBEC3H",1
"GO:0045618","GO:0045618","positive regulation of keratinocyte differentiation","1/1316","19/18614",0.751878874544887,0.999999999999987,0.871964899045036,"OVOL2",1
"GO:0045722","GO:0045722","positive regulation of gluconeogenesis","1/1316","19/18614",0.751878874544887,0.999999999999987,0.871964899045036,"FOXO1",1
"GO:0045947","GO:0045947","negative regulation of translational initiation","1/1316","19/18614",0.751878874544887,0.999999999999987,0.871964899045036,"PAIP2B",1
"GO:0051797","GO:0051797","regulation of hair follicle development","1/1316","19/18614",0.751878874544887,0.999999999999987,0.871964899045036,"CDH3",1
"GO:0055003","GO:0055003","cardiac myofibril assembly","1/1316","19/18614",0.751878874544887,0.999999999999987,0.871964899045036,"PROX1",1
"GO:0060039","GO:0060039","pericardium development","1/1316","19/18614",0.751878874544887,0.999999999999987,0.871964899045036,"BMP7",1
"GO:0060391","GO:0060391","positive regulation of SMAD protein signal transduction","1/1316","19/18614",0.751878874544887,0.999999999999987,0.871964899045036,"BMP7",1
"GO:0070242","GO:0070242","thymocyte apoptotic process","1/1316","19/18614",0.751878874544887,0.999999999999987,0.871964899045036,"EFNA1",1
"GO:0072074","GO:0072074","kidney mesenchyme development","1/1316","19/18614",0.751878874544887,0.999999999999987,0.871964899045036,"BMP7",1
"GO:0072087","GO:0072087","renal vesicle development","1/1316","19/18614",0.751878874544887,0.999999999999987,0.871964899045036,"SALL1",1
"GO:0080182","GO:0080182","histone H3-K4 trimethylation","1/1316","19/18614",0.751878874544887,0.999999999999987,0.871964899045036,"BEND3",1
"GO:0090308","GO:0090308","regulation of DNA methylation-dependent heterochromatin formation","1/1316","19/18614",0.751878874544887,0.999999999999987,0.871964899045036,"TET1",1
"GO:0140354","GO:0140354","lipid import into cell","1/1316","19/18614",0.751878874544887,0.999999999999987,0.871964899045036,"SLC27A2",1
"GO:1900242","GO:1900242","regulation of synaptic vesicle endocytosis","1/1316","19/18614",0.751878874544887,0.999999999999987,0.871964899045036,"SLC17A7",1
"GO:2000678","GO:2000678","negative regulation of transcription regulatory region DNA binding","1/1316","19/18614",0.751878874544887,0.999999999999987,0.871964899045036,"HEY2",1
"GO:2000774","GO:2000774","positive regulation of cellular senescence","1/1316","19/18614",0.751878874544887,0.999999999999987,0.871964899045036,"ARG2",1
"GO:0032637","GO:0032637","interleukin-8 production","6/1316","104/18614",0.752697485564959,0.999999999999987,0.871964899045036,"TLR5/TLR2/SYK/NOD2/NOS2/LBP",6
"GO:0035304","GO:0035304","regulation of protein dephosphorylation","5/1316","88/18614",0.754227240493823,0.999999999999987,0.871964899045036,"SLC39A10/PPP4R4/PPP1R1B/CD300A/PPP1R16B",5
"GO:1900087","GO:1900087","positive regulation of G1/S transition of mitotic cell cycle","3/1316","55/18614",0.756184379277977,0.999999999999987,0.871964899045036,"TERT/AIF1/STOX1",3
"GO:0009895","GO:0009895","negative regulation of catabolic process","21/1316","337/18614",0.757610455843535,0.999999999999987,0.871964899045036,"ELAVL4/DAZL/RBM47/SNCA/RBM46/GPLD1/CNR1/IGF2BP3/USP9X/MTMR8/PTPN3/PKP3/PDE3B/SORL1/CBFA2T3/NOS2/IGF2BP1/RBM38/PLIN5/PRKCG/MGAT3",21
"GO:0046635","GO:0046635","positive regulation of alpha-beta T cell activation","4/1316","72/18614",0.758303849634689,0.999999999999987,0.871964899045036,"PRKCZ/CARD11/SYK/PRKCQ",4
"GO:1904888","GO:1904888","cranial skeletal system development","4/1316","72/18614",0.758303849634689,0.999999999999987,0.871964899045036,"IRF6/ZIC3/GRHL2/FGFR2",4
"GO:2000036","GO:2000036","regulation of stem cell population maintenance","4/1316","72/18614",0.758303849634689,0.999999999999987,0.871964899045036,"ACTL6B/PRDM14/TET1/BMP7",4
"GO:0003180","GO:0003180","aortic valve morphogenesis","2/1316","38/18614",0.760428917554184,0.999999999999987,0.871964899045036,"EFNA1/HEY2",2
"GO:0007020","GO:0007020","microtubule nucleation","2/1316","38/18614",0.760428917554184,0.999999999999987,0.871964899045036,"TPPP/SLAIN1",2
"GO:0014741","GO:0014741","negative regulation of muscle hypertrophy","2/1316","38/18614",0.760428917554184,0.999999999999987,0.871964899045036,"JARID2/FOXO1",2
"GO:0021955","GO:0021955","central nervous system neuron axonogenesis","2/1316","38/18614",0.760428917554184,0.999999999999987,0.871964899045036,"DRAXIN/CHRNB2",2
"GO:0032885","GO:0032885","regulation of polysaccharide biosynthetic process","2/1316","38/18614",0.760428917554184,0.999999999999987,0.871964899045036,"PASK/SORBS1",2
"GO:0045191","GO:0045191","regulation of isotype switching","2/1316","38/18614",0.760428917554184,0.999999999999987,0.871964899045036,"MSH2/ATAD5",2
"GO:0090504","GO:0090504","epiboly","2/1316","38/18614",0.760428917554184,0.999999999999987,0.871964899045036,"PDPN/LRG1",2
"GO:0120316","GO:0120316","sperm flagellum assembly","2/1316","38/18614",0.760428917554184,0.999999999999987,0.871964899045036,"KLC3/PLA2G3",2
"GO:0140894","GO:0140894","endolysosomal toll-like receptor signaling pathway","2/1316","38/18614",0.760428917554184,0.999999999999987,0.871964899045036,"PELI1/PIK3AP1",2
"GO:0006766","GO:0006766","vitamin metabolic process","6/1316","105/18614",0.760792516828316,0.999999999999987,0.871964899045036,"LRP2/SLC19A3/LRAT/CYP26A1/FGF23/SLC52A3",6
"GO:0009260","GO:0009260","ribonucleotide biosynthetic process","14/1316","231/18614",0.762543098687878,0.999999999999987,0.871964899045036,"NPR1/PKLR/NPPC/ADCY5/SNCA/ADCY2/ELOVL7/ACSL6/ADCY1/CTPS2/ADCY8/GUCY2C/SLC27A2/ACSBG1",14
"GO:0001503","GO:0001503","ossification","27/1316","429/18614",0.763530021616374,0.999999999999987,0.871964899045036,"NPPC/ACVR2B/SOX2/FGFR3/GPLD1/SNX10/ATP6V0A4/GPM6B/GDPD2/CHRDL1/GPC3/SFRP1/RORB/SEMA4D/UCMA/ALOX5/FGFR2/CALCA/FGF23/COL2A1/TNFSF11/KREMEN2/ALOX15/MAP2K6/TNFRSF11A/BMP7/RYR1",27
"GO:0044000","GO:0044000","movement in host","11/1316","185/18614",0.76588350533393,0.999999999999987,0.871964899045036,"F11R/CR2/CR1/VAMP8/HS3ST5/CHMP4C/CLDN9/CLDN6/CLEC4G/CXADR/TMPRSS2",11
"GO:0009994","GO:0009994","oocyte differentiation","3/1316","56/18614",0.76696382639176,0.999999999999987,0.871964899045036,"TDRD5/NPPC/YBX2",3
"GO:0010559","GO:0010559","regulation of glycoprotein biosynthetic process","3/1316","56/18614",0.76696382639176,0.999999999999987,0.871964899045036,"ITM2A/NECAB1/ACER2",3
"GO:0032608","GO:0032608","interferon-beta production","3/1316","56/18614",0.76696382639176,0.999999999999987,0.871964899045036,"TLR2/POLR3G/IRF5",3
"GO:0032648","GO:0032648","regulation of interferon-beta production","3/1316","56/18614",0.76696382639176,0.999999999999987,0.871964899045036,"TLR2/POLR3G/IRF5",3
"GO:0045071","GO:0045071","negative regulation of viral genome replication","3/1316","56/18614",0.76696382639176,0.999999999999987,0.871964899045036,"PROX1/BTBD17/APOBEC3H",3
"GO:0045839","GO:0045839","negative regulation of mitotic nuclear division","3/1316","56/18614",0.76696382639176,0.999999999999987,0.871964899045036,"USP44/TOM1L1/BMP7",3
"GO:0050832","GO:0050832","defense response to fungus","3/1316","56/18614",0.76696382639176,0.999999999999987,0.871964899045036,"RARRES2/CHGA/PLCG2",3
"GO:0051058","GO:0051058","negative regulation of small GTPase mediated signal transduction","3/1316","56/18614",0.76696382639176,0.999999999999987,0.871964899045036,"ARHGAP42/RASAL1/CGNL1",3
"GO:0071260","GO:0071260","cellular response to mechanical stimulus","4/1316","73/18614",0.76777525298901,0.999999999999987,0.871964899045036,"TNFRSF8/ATP1A2/F11R/TLR5",4
"GO:0000272","GO:0000272","polysaccharide catabolic process","1/1316","20/18614",0.769438831581667,0.999999999999987,0.871964899045036,"PYGM",1
"GO:0002544","GO:0002544","chronic inflammatory response","1/1316","20/18614",0.769438831581667,0.999999999999987,0.871964899045036,"IDO1",1
"GO:0003417","GO:0003417","growth plate cartilage development","1/1316","20/18614",0.769438831581667,0.999999999999987,0.871964899045036,"NPPC",1
"GO:0006071","GO:0006071","glycerol metabolic process","1/1316","20/18614",0.769438831581667,0.999999999999987,0.871964899045036,"MOGAT3",1
"GO:0006144","GO:0006144","purine nucleobase metabolic process","1/1316","20/18614",0.769438831581667,0.999999999999987,0.871964899045036,"GDA",1
"GO:0006625","GO:0006625","protein targeting to peroxisome","1/1316","20/18614",0.769438831581667,0.999999999999987,0.871964899045036,"USP9X",1
"GO:0006700","GO:0006700","C21-steroid hormone biosynthetic process","1/1316","20/18614",0.769438831581667,0.999999999999987,0.871964899045036,"CACNA1H",1
"GO:0007603","GO:0007603","phototransduction, visible light","1/1316","20/18614",0.769438831581667,0.999999999999987,0.871964899045036,"AIPL1",1
"GO:0010310","GO:0010310","regulation of hydrogen peroxide metabolic process","1/1316","20/18614",0.769438831581667,0.999999999999987,0.871964899045036,"SNCA",1
"GO:0021511","GO:0021511","spinal cord patterning","1/1316","20/18614",0.769438831581667,0.999999999999987,0.871964899045036,"FOXN4",1
"GO:0032098","GO:0032098","regulation of appetite","1/1316","20/18614",0.769438831581667,0.999999999999987,0.871964899045036,"HTR2C",1
"GO:0032211","GO:0032211","negative regulation of telomere maintenance via telomerase","1/1316","20/18614",0.769438831581667,0.999999999999987,0.871964899045036,"TERF1",1
