"","ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"GO:1903322","GO:1903322","positive regulation of protein modification by small protein conjugation or removal","1/85","135/18670",0.461114540865239,0.589012154257491,0.524134526848771,"FAM107A",1
"GO:1904062","GO:1904062","regulation of cation transmembrane transport","2/85","342/18670",0.463178727069863,0.591162322707588,0.526047861769096,"SCN4B/CACNB3",2
"GO:0045814","GO:0045814","negative regulation of gene expression, epigenetic","1/85","136/18670",0.463585825679183,0.591195728392845,0.526077587935033,"SIRT4",1
"GO:0032956","GO:0032956","regulation of actin cytoskeleton organization","2/85","343/18670",0.464690370265998,0.591632038271394,0.526465839807426,"FAM107A/FHOD3",2
"GO:0072330","GO:0072330","monocarboxylic acid biosynthetic process","2/85","343/18670",0.464690370265998,0.591632038271394,0.526465839807426,"CRABP2/GAD1",2
"GO:0031644","GO:0031644","regulation of neurological system process","1/85","137/18670",0.466045910108733,0.591901188616001,0.526705344183528,"CACNB3",1
"GO:0060048","GO:0060048","cardiac muscle contraction","1/85","137/18670",0.466045910108733,0.591901188616001,0.526705344183528,"SCN4B",1
"GO:0072655","GO:0072655","establishment of protein localization to mitochondrion","1/85","137/18670",0.466045910108733,0.591901188616001,0.526705344183528,"SIRT4",1
"GO:0008584","GO:0008584","male gonad development","1/85","138/18670",0.468494844314784,0.594039214359923,0.528607873874267,"LRP2",1
"GO:0030048","GO:0030048","actin filament-based movement","1/85","138/18670",0.468494844314784,0.594039214359923,0.528607873874267,"SCN4B",1
"GO:0048638","GO:0048638","regulation of developmental growth","2/85","347/18670",0.470712391534768,0.595185274122731,0.5296276991651,"CRABP2/MAP2",2
"GO:0033135","GO:0033135","regulation of peptidyl-serine phosphorylation","1/85","139/18670",0.470932678236285,0.595185274122731,0.5296276991651,"STOX1",1
"GO:0035304","GO:0035304","regulation of protein dephosphorylation","1/85","139/18670",0.470932678236285,0.595185274122731,0.5296276991651,"PTN",1
"GO:0046546","GO:0046546","development of primary male sexual characteristics","1/85","139/18670",0.470932678236285,0.595185274122731,0.5296276991651,"LRP2",1
"GO:0001837","GO:0001837","epithelial to mesenchymal transition","1/85","140/18670",0.473359461591199,0.595826345814713,0.530198159053787,"CRB2",1
"GO:0034620","GO:0034620","cellular response to unfolded protein","1/85","140/18670",0.473359461591199,0.595826345814713,0.530198159053787,"DERL3",1
"GO:0035725","GO:0035725","sodium ion transmembrane transport","1/85","140/18670",0.473359461591199,0.595826345814713,0.530198159053787,"SCN4B",1
"GO:0042737","GO:0042737","drug catabolic process","1/85","140/18670",0.473359461591199,0.595826345814713,0.530198159053787,"CTSH",1
"GO:1903364","GO:1903364","positive regulation of cellular protein catabolic process","1/85","140/18670",0.473359461591199,0.595826345814713,0.530198159053787,"LRP2",1
"GO:0009411","GO:0009411","response to UV","1/85","141/18670",0.475775243877478,0.597413574836445,0.531610560353646,"PTN",1
"GO:0050709","GO:0050709","negative regulation of protein secretion","1/85","141/18670",0.475775243877478,0.597413574836445,0.531610560353646,"SIRT4",1
"GO:0070585","GO:0070585","protein localization to mitochondrion","1/85","141/18670",0.475775243877478,0.597413574836445,0.531610560353646,"SIRT4",1
"GO:0034332","GO:0034332","adherens junction organization","1/85","142/18670",0.478180074374019,0.59946816114492,0.533438841170737,"FAM107A",1
"GO:1902903","GO:1902903","regulation of supramolecular fiber organization","2/85","352/18670",0.478184009985445,0.59946816114492,0.533438841170737,"MAP2/FHOD3",2
"GO:0030879","GO:0030879","mammary gland development","1/85","143/18670",0.480574002141625,0.601492622035325,0.535240314779128,"ID2",1
"GO:0044344","GO:0044344","cellular response to fibroblast growth factor stimulus","1/85","143/18670",0.480574002141625,0.601492622035325,0.535240314779128,"FLRT3",1
"GO:0001505","GO:0001505","regulation of neurotransmitter levels","2/85","354/18670",0.48115504528723,0.601734593300387,0.535455633756177,"PPFIA4/GAD1",2
"GO:0060041","GO:0060041","retina development in camera-type eye","1/85","144/18670",0.482957076023957,0.602531657547574,0.536164904166045,"PTN",1
"GO:1902107","GO:1902107","positive regulation of leukocyte differentiation","1/85","144/18670",0.482957076023957,0.602531657547574,0.536164904166045,"ID2",1
"GO:1904064","GO:1904064","positive regulation of cation transmembrane transport","1/85","144/18670",0.482957076023957,0.602531657547574,0.536164904166045,"CACNB3",1
"GO:0071901","GO:0071901","negative regulation of protein serine/threonine kinase activity","1/85","145/18670",0.485329344648483,0.604362149931664,0.537793774220254,"DUSP9",1
"GO:0022412","GO:0022412","cellular process involved in reproduction in multicellular organism","2/85","357/18670",0.485592526394835,0.604362149931664,0.537793774220254,"PTN/DMC1",2
"GO:0051480","GO:0051480","regulation of cytosolic calcium ion concentration","2/85","357/18670",0.485592526394835,0.604362149931664,0.537793774220254,"CACNB3/TRPC4",2
"GO:0035264","GO:0035264","multicellular organism growth","1/85","146/18670",0.487690856427424,0.605032940987499,0.538390679988876,"PKDCC",1
"GO:0045834","GO:0045834","positive regulation of lipid metabolic process","1/85","146/18670",0.487690856427424,0.605032940987499,0.538390679988876,"SIRT4",1
"GO:0051250","GO:0051250","negative regulation of lymphocyte activation","1/85","146/18670",0.487690856427424,0.605032940987499,0.538390679988876,"ID2",1
"GO:0051384","GO:0051384","response to glucocorticoid","1/85","146/18670",0.487690856427424,0.605032940987499,0.538390679988876,"FAM107A",1
"GO:0002262","GO:0002262","myeloid cell homeostasis","1/85","147/18670",0.490041659558695,0.606978974968152,0.540122365137151,"ID2",1
"GO:0043524","GO:0043524","negative regulation of neuron apoptotic process","1/85","147/18670",0.490041659558695,0.606978974968152,0.540122365137151,"CNTFR",1
"GO:0043687","GO:0043687","post-translational protein modification","2/85","361/18670",0.491473246121682,0.608266728852353,0.541268277437796,"FBXL13/GPC3",2
"GO:0002792","GO:0002792","negative regulation of peptide secretion","1/85","148/18670",0.492381802026843,0.608420825434443,0.541405400820666,"SIRT4",1
"GO:0008643","GO:0008643","carbohydrate transport","1/85","148/18670",0.492381802026843,0.608420825434443,0.541405400820666,"GPC3",1
"GO:0001654","GO:0001654","eye development","2/85","362/18670",0.492936962500353,0.608622248051351,0.541584637441246,"PTN/SMOC1",2
"GO:0048592","GO:0048592","eye morphogenesis","1/85","149/18670",0.49471133160398,0.609358719562997,0.542239989193334,"PTN",1
"GO:1903900","GO:1903900","regulation of viral life cycle","1/85","149/18670",0.49471133160398,0.609358719562997,0.542239989193334,"IFITM2",1
"GO:2001056","GO:2001056","positive regulation of cysteine-type endopeptidase activity","1/85","149/18670",0.49471133160398,0.609358719562997,0.542239989193334,"CTSH",1
"GO:0006066","GO:0006066","alcohol metabolic process","2/85","364/18670",0.495856589646312,0.610277705031882,0.543057751629022,"SOAT1/GDPD1",2
"GO:0008203","GO:0008203","cholesterol metabolic process","1/85","150/18670",0.497030295850708,0.610277705031882,0.543057751629022,"SOAT1",1
"GO:0008360","GO:0008360","regulation of cell shape","1/85","150/18670",0.497030295850708,0.610277705031882,0.543057751629022,"PTN",1
"GO:0071774","GO:0071774","response to fibroblast growth factor","1/85","150/18670",0.497030295850708,0.610277705031882,0.543057751629022,"FLRT3",1
"GO:0060271","GO:0060271","cilium assembly","2/85","366/18670",0.498765764041775,0.611178018742638,0.543858898935392,"BBS5/ARMC4",2
"GO:0150063","GO:0150063","visual system development","2/85","366/18670",0.498765764041775,0.611178018742638,0.543858898935392,"PTN/SMOC1",2
"GO:0055088","GO:0055088","lipid homeostasis","1/85","151/18670",0.499338742117052,0.611178018742638,0.543858898935392,"SOAT1",1
"GO:1903169","GO:1903169","regulation of calcium ion transmembrane transport","1/85","151/18670",0.499338742117052,0.611178018742638,0.543858898935392,"CACNB3",1
"GO:0001890","GO:0001890","placenta development","1/85","152/18670",0.501636717543374,0.612059894361098,0.544643639040803,"PTN",1
"GO:0007286","GO:0007286","spermatid development","1/85","152/18670",0.501636717543374,0.612059894361098,0.544643639040803,"DMC1",1
"GO:0048489","GO:0048489","synaptic vesicle transport","1/85","152/18670",0.501636717543374,0.612059894361098,0.544643639040803,"MAP2",1
"GO:0097480","GO:0097480","establishment of synaptic vesicle localization","1/85","152/18670",0.501636717543374,0.612059894361098,0.544643639040803,"MAP2",1
"GO:0042133","GO:0042133","neurotransmitter metabolic process","1/85","153/18670",0.503924269061292,0.612923562369221,0.545412177040435,"GAD1",1
"GO:0045807","GO:0045807","positive regulation of endocytosis","1/85","153/18670",0.503924269061292,0.612923562369221,0.545412177040435,"GPC3",1
"GO:0051017","GO:0051017","actin filament bundle assembly","1/85","153/18670",0.503924269061292,0.612923562369221,0.545412177040435,"FAM107A",1
"GO:0090316","GO:0090316","positive regulation of intracellular protein transport","1/85","153/18670",0.503924269061292,0.612923562369221,0.545412177040435,"CACNB3",1
"GO:0048880","GO:0048880","sensory system development","2/85","371/18670",0.505992627564789,0.614729765374346,0.547019433105766,"PTN/SMOC1",2
"GO:0010770","GO:0010770","positive regulation of cell morphogenesis involved in differentiation","1/85","154/18670",0.506201443394596,0.614729765374346,0.547019433105766,"CRABP2",1
"GO:0010977","GO:0010977","negative regulation of neuron projection development","1/85","155/18670",0.508468287060154,0.616036030327358,0.548181817545777,"MAP2",1
"GO:1902652","GO:1902652","secondary alcohol metabolic process","1/85","155/18670",0.508468287060154,0.616036030327358,0.548181817545777,"SOAT1",1
"GO:2001236","GO:2001236","regulation of extrinsic apoptotic signaling pathway","1/85","155/18670",0.508468287060154,0.616036030327358,0.548181817545777,"WWOX",1
"GO:0051098","GO:0051098","regulation of binding","2/85","373/18670",0.50886481371113,0.616036030327358,0.548181817545777,"ID2/MAP2",2
"GO:0030856","GO:0030856","regulation of epithelial cell differentiation","1/85","156/18670",0.510724846368816,0.616844328065683,0.548901084117049,"FRZB",1
"GO:0034767","GO:0034767","positive regulation of ion transmembrane transport","1/85","156/18670",0.510724846368816,0.616844328065683,0.548901084117049,"CACNB3",1
"GO:0042129","GO:0042129","regulation of T cell proliferation","1/85","156/18670",0.510724846368816,0.616844328065683,0.548901084117049,"LMO1",1
"GO:0001764","GO:0001764","neuron migration","1/85","157/18670",0.512971167426322,0.617634795846122,0.549604484637895,"CNTN2",1
"GO:0043271","GO:0043271","negative regulation of ion transport","1/85","157/18670",0.512971167426322,0.617634795846122,0.549604484637895,"CACNB3",1
"GO:0061572","GO:0061572","actin filament bundle organization","1/85","157/18670",0.512971167426322,0.617634795846122,0.549604484637895,"FAM107A",1
"GO:1905952","GO:1905952","regulation of lipid localization","1/85","157/18670",0.512971167426322,0.617634795846122,0.549604484637895,"HILPDA",1
"GO:0016482","GO:0016482","cytosolic transport","1/85","158/18670",0.51520729613419,0.618886782972339,0.550718569763774,"MAP2",1
"GO:0048515","GO:0048515","spermatid differentiation","1/85","158/18670",0.51520729613419,0.618886782972339,0.550718569763774,"DMC1",1
"GO:0060402","GO:0060402","calcium ion transport into cytosol","1/85","158/18670",0.51520729613419,0.618886782972339,0.550718569763774,"CACNB3",1
"GO:0006665","GO:0006665","sphingolipid metabolic process","1/85","159/18670",0.517433278190617,0.621080005995235,0.552670216946384,"ST6GALNAC3",1
"GO:0046661","GO:0046661","male sex differentiation","1/85","160/18670",0.519649159091368,0.623257724041579,0.554608066971346,"LRP2",1
"GO:0035967","GO:0035967","cellular response to topologically incorrect protein","1/85","161/18670",0.521854984130657,0.625420027313343,0.5565322001052,"DERL3",1
"GO:0030833","GO:0030833","regulation of actin filament polymerization","1/85","162/18670",0.524050798402033,0.627083145042371,0.558012131236836,"FHOD3",1
"GO:0031960","GO:0031960","response to corticosteroid","1/85","162/18670",0.524050798402033,0.627083145042371,0.558012131236836,"FAM107A",1
"GO:0044782","GO:0044782","cilium organization","2/85","384/18670",0.524469836172821,0.62710106759647,0.558028079684325,"BBS5/ARMC4",2
"GO:0048545","GO:0048545","response to steroid hormone","2/85","385/18670",0.525872217642937,0.627280549794506,0.558187792546386,"FAM107A/PTN",2
"GO:0007033","GO:0007033","vacuole organization","1/85","163/18670",0.526236646799257,0.627280549794506,0.558187792546386,"FEZ1",1
"GO:0045931","GO:0045931","positive regulation of mitotic cell cycle","1/85","163/18670",0.526236646799257,0.627280549794506,0.558187792546386,"STOX1",1
"GO:0099173","GO:0099173","postsynapse organization","1/85","163/18670",0.526236646799257,0.627280549794506,0.558187792546386,"PTN",1
"GO:0032970","GO:0032970","regulation of actin filament-based process","2/85","388/18670",0.530062962591064,0.631356652295727,0.56181492662235,"FAM107A/FHOD3",2
"GO:0045787","GO:0045787","positive regulation of cell cycle","2/85","389/18670",0.531454396546954,0.632528545583492,0.562857739965777,"ID2/STOX1",2
"GO:0002244","GO:0002244","hematopoietic progenitor cell differentiation","1/85","166/18670",0.532734842705156,0.633081528237674,0.56334981351589,"LMO1",1
"GO:0090288","GO:0090288","negative regulation of cellular response to growth factor stimulus","1/85","166/18670",0.532734842705156,0.633081528237674,0.56334981351589,"LRP2",1
"GO:0001906","GO:0001906","cell killing","1/85","168/18670",0.537017958079476,0.636708839525857,0.566577589160285,"CTSH",1
"GO:0007156","GO:0007156","homophilic cell adhesion via plasma membrane adhesion molecules","1/85","168/18670",0.537017958079476,0.636708839525857,0.566577589160285,"CNTN2",1
"GO:0051302","GO:0051302","regulation of cell division","1/85","168/18670",0.537017958079476,0.636708839525857,0.566577589160285,"PTN",1
"GO:0030307","GO:0030307","positive regulation of cell growth","1/85","169/18670",0.539144942922371,0.636798288748493,0.566657185864096,"CRABP2",1
"GO:0038095","GO:0038095","Fc-epsilon receptor signaling pathway","1/85","169/18670",0.539144942922371,0.636798288748493,0.566657185864096,"MAPK10",1
"GO:0045619","GO:0045619","regulation of lymphocyte differentiation","1/85","169/18670",0.539144942922371,0.636798288748493,0.566657185864096,"ID2",1
"GO:0048660","GO:0048660","regulation of smooth muscle cell proliferation","1/85","169/18670",0.539144942922371,0.636798288748493,0.566657185864096,"ID2",1
"GO:0060538","GO:0060538","skeletal muscle organ development","1/85","169/18670",0.539144942922371,0.636798288748493,0.566657185864096,"CNTFR",1
"GO:0043433","GO:0043433","negative regulation of DNA-binding transcription factor activity","1/85","170/18670",0.541262270626365,0.638812961225946,0.568449949218965,"ID2",1
"GO:0016241","GO:0016241","regulation of macroautophagy","1/85","171/18670",0.543369984518082,0.63935573614258,0.568932939378096,"FEZ1",1
"GO:0043901","GO:0043901","negative regulation of multi-organism process","1/85","171/18670",0.543369984518082,0.63935573614258,0.568932939378096,"IFITM2",1
"GO:0048659","GO:0048659","smooth muscle cell proliferation","1/85","171/18670",0.543369984518082,0.63935573614258,0.568932939378096,"ID2",1
"GO:0060401","GO:0060401","cytosolic calcium ion transport","1/85","171/18670",0.543369984518082,0.63935573614258,0.568932939378096,"CACNB3",1
"GO:0140013","GO:0140013","meiotic nuclear division","1/85","172/18670",0.545468127732092,0.641338283515308,0.570697116096096,"DMC1",1
"GO:0010876","GO:0010876","lipid localization","2/85","400/18670",0.546577979761386,0.642156718084535,0.571425402961822,"SOAT1/HILPDA",2
"GO:0010469","GO:0010469","regulation of signaling receptor activity","1/85","173/18670",0.547556743211753,0.642334138673198,0.571583281293567,"LYNX1",1
"GO:0016525","GO:0016525","negative regulation of angiogenesis","1/85","173/18670",0.547556743211753,0.642334138673198,0.571583281293567,"PTN",1
"GO:0006941","GO:0006941","striated muscle contraction","1/85","174/18670",0.54963587371005,0.644286160119334,0.573320294408957,"SCN4B",1
"GO:0002695","GO:0002695","negative regulation of leukocyte activation","1/85","175/18670",0.551705561790427,0.645250212433114,0.574178159734296,"ID2",1
"GO:0010921","GO:0010921","regulation of phosphatase activity","1/85","175/18670",0.551705561790427,0.645250212433114,0.574178159734296,"PTN",1
"GO:2000181","GO:2000181","negative regulation of blood vessel morphogenesis","1/85","175/18670",0.551705561790427,0.645250212433114,0.574178159734296,"PTN",1
"GO:0006986","GO:0006986","response to unfolded protein","1/85","176/18670",0.553765849827616,0.646198946565759,0.575022394122542,"DERL3",1
"GO:0050796","GO:0050796","regulation of insulin secretion","1/85","176/18670",0.553765849827616,0.646198946565759,0.575022394122542,"SIRT4",1
"GO:0051897","GO:0051897","positive regulation of protein kinase B signaling","1/85","176/18670",0.553765849827616,0.646198946565759,0.575022394122542,"STOX1",1
"GO:2001233","GO:2001233","regulation of apoptotic signaling pathway","2/85","406/18670",0.554685347382068,0.646785619186303,0.575544446807128,"CTSH/WWOX",2
"GO:0010950","GO:0010950","positive regulation of endopeptidase activity","1/85","178/18670",0.557858394332767,0.649022659673504,0.577535085113698,"CTSH",1
"GO:0050821","GO:0050821","protein stabilization","1/85","178/18670",0.557858394332767,0.649022659673504,0.577535085113698,"TMEM88",1
"GO:2001257","GO:2001257","regulation of cation channel activity","1/85","178/18670",0.557858394332767,0.649022659673504,0.577535085113698,"CACNB3",1
"GO:0008064","GO:0008064","regulation of actin polymerization or depolymerization","1/85","179/18670",0.559890734614062,0.649606189544785,0.578054341211854,"FHOD3",1
"GO:0048771","GO:0048771","tissue remodeling","1/85","179/18670",0.559890734614062,0.649606189544785,0.578054341211854,"PTN",1
"GO:1903034","GO:1903034","regulation of response to wounding","1/85","179/18670",0.559890734614062,0.649606189544785,0.578054341211854,"PTN",1
"GO:0019216","GO:0019216","regulation of lipid metabolic process","2/85","410/18670",0.560034202068893,0.649606189544785,0.578054341211854,"ID2/SIRT4",2
"GO:0030832","GO:0030832","regulation of actin filament length","1/85","180/18670",0.561913842480473,0.650813644425145,0.579128799162907,"FHOD3",1
"GO:0071466","GO:0071466","cellular response to xenobiotic stimulus","1/85","180/18670",0.561913842480473,0.650813644425145,0.579128799162907,"CYP26A1",1
"GO:0051147","GO:0051147","regulation of muscle cell differentiation","1/85","181/18670",0.563927759375506,0.652659121961808,0.580771003807578,"BOC",1
"GO:0002040","GO:0002040","sprouting angiogenesis","1/85","183/18670",0.567928185107245,0.655821832802414,0.583585353117721,"CCBE1",1
"GO:0043123","GO:0043123","positive regulation of I-kappaB kinase/NF-kappaB signaling","1/85","183/18670",0.567928185107245,0.655821832802414,0.583585353117721,"WLS",1
"GO:0061136","GO:0061136","regulation of proteasomal protein catabolic process","1/85","183/18670",0.567928185107245,0.655821832802414,0.583585353117721,"DERL3",1
"GO:0042098","GO:0042098","T cell proliferation","1/85","184/18670",0.569914775915158,0.656163006098164,0.583888947368958,"LMO1",1
"GO:0043409","GO:0043409","negative regulation of MAPK cascade","1/85","184/18670",0.569914775915158,0.656163006098164,0.583888947368958,"DUSP9",1
"GO:0048639","GO:0048639","positive regulation of developmental growth","1/85","184/18670",0.569914775915158,0.656163006098164,0.583888947368958,"CRABP2",1
"GO:0050864","GO:0050864","regulation of B cell activation","1/85","184/18670",0.569914775915158,0.656163006098164,0.583888947368958,"ID2",1
"GO:0051222","GO:0051222","positive regulation of protein transport","2/85","418/18670",0.570596670218521,0.656461106137246,0.584154212732004,"WLS/CACNB3",2
"GO:1903708","GO:1903708","positive regulation of hemopoiesis","1/85","185/18670",0.571892339695706,0.656991421646796,0.584626115844137,"ID2",1
"GO:0043161","GO:0043161","proteasome-mediated ubiquitin-dependent protein catabolic process","2/85","419/18670",0.571904259436096,0.656991421646796,0.584626115844137,"FBXL13/DERL3",2
"GO:0043062","GO:0043062","extracellular structure organization","2/85","422/18670",0.575810025494787,0.660512557789977,0.587759411164169,"SOAT1/COL4A6",2
"GO:1901343","GO:1901343","negative regulation of vasculature development","1/85","187/18670",0.575820548124897,0.660512557789977,0.587759411164169,"PTN",1
"GO:0009896","GO:0009896","positive regulation of catabolic process","2/85","423/18670",0.577106275204123,0.661283935222292,0.588445824071925,"LRP2/GPC3",2
"GO:0031345","GO:0031345","negative regulation of cell projection organization","1/85","188/18670",0.577771273299889,0.661283935222292,0.588445824071925,"MAP2",1
"GO:1903046","GO:1903046","meiotic cell cycle process","1/85","188/18670",0.577771273299889,0.661283935222292,0.588445824071925,"DMC1",1
"GO:0052548","GO:0052548","regulation of endopeptidase activity","2/85","425/18670",0.579690257705846,0.662991363271536,0.58996518489708,"CRB2/CTSH",2
"GO:0071248","GO:0071248","cellular response to metal ion","1/85","190/18670",0.581646165548558,0.664738474912638,0.591519858305331,"ID2",1
"GO:0071478","GO:0071478","cellular response to radiation","1/85","191/18670",0.583570412081479,0.666446857653021,0.593040068665737,"PTN",1
"GO:0007565","GO:0007565","female pregnancy","1/85","192/18670",0.585485911565925,0.66667214581828,0.59324054212804,"PTN",1
"GO:0043112","GO:0043112","receptor metabolic process","1/85","192/18670",0.585485911565925,0.66667214581828,0.59324054212804,"CNTN2",1
"GO:0044272","GO:0044272","sulfur compound biosynthetic process","1/85","192/18670",0.585485911565925,0.66667214581828,0.59324054212804,"ST3GAL6",1
"GO:1901136","GO:1901136","carbohydrate derivative catabolic process","1/85","192/18670",0.585485911565925,0.66667214581828,0.59324054212804,"GPC3",1
"GO:0007219","GO:0007219","Notch signaling pathway","1/85","193/18670",0.587392703292134,0.667863352021533,0.594300541136904,"TSPAN15",1
"GO:1901654","GO:1901654","response to ketone","1/85","193/18670",0.587392703292134,0.667863352021533,0.594300541136904,"PTN",1
"GO:0006605","GO:0006605","protein targeting","2/85","432/18670",0.58864464474519,0.668552165596138,0.594913484306927,"CACNB3/SIRT4",2
"GO:0099504","GO:0099504","synaptic vesicle cycle","1/85","194/18670",0.589290826375977,0.668552165596138,0.594913484306927,"SYNDIG1",1
"GO:1902115","GO:1902115","regulation of organelle assembly","1/85","194/18670",0.589290826375977,0.668552165596138,0.594913484306927,"FEZ1",1
"GO:0006816","GO:0006816","calcium ion transport","2/85","434/18670",0.591177422571871,0.670202600315225,0.59638212941778,"CACNB3/TRPC4",2
"GO:0002685","GO:0002685","regulation of leukocyte migration","1/85","196/18670",0.593061222212788,0.6713574156632,0.597409745896716,"PTN",1
"GO:0010389","GO:0010389","regulation of G2/M transition of mitotic cell cycle","1/85","196/18670",0.593061222212788,0.6713574156632,0.597409745896716,"STOX1",1
"GO:0010952","GO:0010952","positive regulation of peptidase activity","1/85","197/18670",0.594933572332519,0.672986081822208,0.598859020178199,"CTSH",1
"GO:0046890","GO:0046890","regulation of lipid biosynthetic process","1/85","198/18670",0.596797408544923,0.6746027516837,0.600297619512354,"SIRT4",1
"GO:0034341","GO:0034341","response to interferon-gamma","1/85","199/18670",0.59865276910543,0.67522463492124,0.600851004487702,"IFITM2",1
"GO:0035966","GO:0035966","response to topologically incorrect protein","1/85","199/18670",0.59865276910543,0.67522463492124,0.600851004487702,"DERL3",1
"GO:0050866","GO:0050866","negative regulation of cell activation","1/85","199/18670",0.59865276910543,0.67522463492124,0.600851004487702,"ID2",1
"GO:0006612","GO:0006612","protein targeting to membrane","1/85","202/18670",0.604168376886874,0.680456691530064,0.605506768371842,"CACNB3",1
"GO:0050852","GO:0050852","T cell receptor signaling pathway","1/85","202/18670",0.604168376886874,0.680456691530064,0.605506768371842,"CACNB3",1
"GO:0031396","GO:0031396","regulation of protein ubiquitination","1/85","204/18670",0.607803764223028,0.684054707813009,0.608708475753301,"FAM107A",1
"GO:0097164","GO:0097164","ammonium ion metabolic process","1/85","205/18670",0.609609064777617,0.685589325025262,0.610074060250369,"ODC1",1
"GO:0030073","GO:0030073","insulin secretion","1/85","207/18670",0.613195065071258,0.689122911651407,0.613218434676238,"SIRT4",1
"GO:0050670","GO:0050670","regulation of lymphocyte proliferation","1/85","208/18670",0.614975838481264,0.689128159799944,0.613223104759581,"LMO1",1
"GO:0050792","GO:0050792","regulation of viral process","1/85","208/18670",0.614975838481264,0.689128159799944,0.613223104759581,"IFITM2",1
"GO:0090276","GO:0090276","regulation of peptide hormone secretion","1/85","208/18670",0.614975838481264,0.689128159799944,0.613223104759581,"SIRT4",1
"GO:1901215","GO:1901215","negative regulation of neuron death","1/85","208/18670",0.614975838481264,0.689128159799944,0.613223104759581,"CNTFR",1
"GO:0032944","GO:0032944","regulation of mononuclear cell proliferation","1/85","209/18670",0.616748509574813,0.689620811858869,0.613661492918364,"LMO1",1
"GO:0035303","GO:0035303","regulation of dephosphorylation","1/85","209/18670",0.616748509574813,0.689620811858869,0.613661492918364,"PTN",1
"GO:0051701","GO:0051701","interaction with host","1/85","209/18670",0.616748509574813,0.689620811858869,0.613661492918364,"IFITM2",1
"GO:1904951","GO:1904951","positive regulation of establishment of protein localization","2/85","456/18670",0.618285280423324,0.69059881592661,0.614531773260792,"WLS/CACNB3",2
"GO:0043523","GO:0043523","regulation of neuron apoptotic process","1/85","210/18670",0.618513114779631,0.69059881592661,0.614531773260792,"CNTFR",1
"GO:1903531","GO:1903531","negative regulation of secretion by cell","1/85","211/18670",0.620269690361631,0.692023882653626,0.615799873875174,"SIRT4",1
"GO:0006874","GO:0006874","cellular calcium ion homeostasis","2/85","458/18670",0.620681214338819,0.692023882653626,0.615799873875174,"CACNB3/TRPC4",2
"GO:0062012","GO:0062012","regulation of small molecule metabolic process","2/85","459/18670",0.621874910658884,0.69285704331844,0.616541264808596,"ODC1/SIRT4",2
"GO:1902749","GO:1902749","regulation of cell cycle G2/M phase transition","1/85","213/18670",0.623758896916026,0.694457538029894,0.61796547062888,"STOX1",1
"GO:0046394","GO:0046394","carboxylic acid biosynthetic process","2/85","462/18670",0.625438926781906,0.694473782124082,0.617979925492944,"CRABP2/GAD1",2
"GO:0015893","GO:0015893","drug transport","1/85","214/18670",0.625491599617556,0.694473782124082,0.617979925492944,"LRP2",1
"GO:1903050","GO:1903050","regulation of proteolysis involved in cellular protein catabolic process","1/85","214/18670",0.625491599617556,0.694473782124082,0.617979925492944,"DERL3",1
"GO:0002683","GO:0002683","negative regulation of immune system process","2/85","463/18670",0.626621244206051,0.694473782124082,0.617979925492944,"ID2/LRRC17",2
"GO:0016053","GO:0016053","organic acid biosynthetic process","2/85","463/18670",0.626621244206051,0.694473782124082,0.617979925492944,"CRABP2/GAD1",2
"GO:0008037","GO:0008037","cell recognition","1/85","215/18670",0.627216416155945,0.694473782124082,0.617979925492944,"CNTN2",1
"GO:0043281","GO:0043281","regulation of cysteine-type endopeptidase activity involved in apoptotic process","1/85","215/18670",0.627216416155945,0.694473782124082,0.617979925492944,"CTSH",1
"GO:0001819","GO:0001819","positive regulation of cytokine production","2/85","464/18670",0.627800719278407,0.694473782124082,0.617979925492944,"HILPDA/CCBE1",2
"GO:0008544","GO:0008544","epidermis development","2/85","464/18670",0.627800719278407,0.694473782124082,0.617979925492944,"POU3F1/CRABP2",2
"GO:0043393","GO:0043393","regulation of protein binding","1/85","217/18670",0.630642532455448,0.696128883620807,0.61945272335221,"MAP2",1
"GO:0050920","GO:0050920","regulation of chemotaxis","1/85","217/18670",0.630642532455448,0.696128883620807,0.61945272335221,"PTN",1
"GO:0071241","GO:0071241","cellular response to inorganic substance","1/85","217/18670",0.630642532455448,0.696128883620807,0.61945272335221,"ID2",1
"GO:0043254","GO:0043254","regulation of protein complex assembly","2/85","467/18670",0.631322101112257,0.696383724894259,0.619679494751267,"MAP2/FHOD3",2
"GO:0019722","GO:0019722","calcium-mediated signaling","1/85","218/18670",0.632343902679329,0.697015438180624,0.620241627029964,"NCALD",1
"GO:0055074","GO:0055074","calcium ion homeostasis","2/85","471/18670",0.635977553102044,0.700523181273507,0.623363004497315,"CACNB3/TRPC4",2
"GO:0050708","GO:0050708","regulation of protein secretion","2/85","472/18670",0.637134331152571,0.701299632587795,0.624053932416703,"WLS/SIRT4",2
"GO:0043903","GO:0043903","regulation of symbiosis, encompassing mutualism through parasitism","1/85","222/18670",0.639072278850843,0.701939261696043,0.624623108617206,"IFITM2",1
"GO:0044706","GO:0044706","multi-multicellular organism process","1/85","222/18670",0.639072278850843,0.701939261696043,0.624623108617206,"PTN",1
"GO:0070663","GO:0070663","regulation of leukocyte proliferation","1/85","222/18670",0.639072278850843,0.701939261696043,0.624623108617206,"LMO1",1
